date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:47	604283/604283	---M--	200	added ('OK')	application/pdf	etag:%22d66ad34428d3d01:0%22	http://www.vrlgroup.in/investor_download/VRL%20Logistics%20Limited%20-%20Press%20Release_2015_1.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRL%20Logistics%20Limited%20-%20Press%20Release_2015_1.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=press_release)
22:09:10	2208563/2208563	---M--	200	added ('OK')	application/pdf	etag:%224a988626f935d91:0%22	http://www.vrlgroup.in/investor_download/Public_Announcement_for_Buy-back_of_Equity_shares_of_the_Company.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Public_Announcement_for_Buy-back_of_Equity_shares_of_the_Company.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back2023)
22:09:29	4612724/4612724	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22508248273453d91:0%22	http://www.vrlgroup.in/investor_download/Advertisement_of_Opening_of_Buyback_Offer_VRL_Logistics_Ltd_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Advertisement_of_Opening_of_Buyback_Offer_VRL_Logistics_Ltd_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back2023)
22:12:45	1331538/1331538	---M--	200	added ('OK')	application/pdf	etag:%22dd126befe0b3d91:0%22	http://www.vrlgroup.in/investor_download/Newspaper_Advertisement_of_40th_Annual_General_Meeting_Notice.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Newspaper_Advertisement_of_40th_Annual_General_Meeting_Notice.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:12:58	1929719/1929719	---M--	200	added ('OK')	application/pdf	etag:%22506647ceb4c9d91:0%22	http://www.vrlgroup.in/investor_download/Newspaper_advertisement_of_2023_24_Q1_Financial_Results.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Newspaper_advertisement_of_2023_24_Q1_Financial_Results.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:13:07	1332630/1332630	---M--	200	added ('OK')	application/pdf	etag:%224abe9fe1778cd91:0%22	http://www.vrlgroup.in/investor_download/Newspaper_Advertisement_Financial_Results_Q4_FY2022_23.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Newspaper_Advertisement_Financial_Results_Q4_FY2022_23.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:15:39	5218339/5218339	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22162a95c6374bd91:0%22	http://www.vrlgroup.in/investor_download/Letter_of_Offer_for_Buyback_of_Equity_shares_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Letter_of_Offer_for_Buyback_of_Equity_shares_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back2023)
22:18:04	1889562/1889562	---M--	200	added ('OK')	application/pdf	etag:%2219154cf3883bd91:0%22	http://www.vrlgroup.in/investor_download/Newspaper_Advertisement_08_12_2022.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Newspaper_Advertisement_08_12_2022.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:18:31	1057181/1057181	---M--	200	added ('OK')	application/pdf	etag:%2267c684e49d5d81:0%22	http://www.vrlgroup.in/investor_download/Newspaper_Advertisement_Postal_Ballot.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Newspaper_Advertisement_Postal_Ballot.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:18:35	2165847/2165847	---M--	200	added ('OK')	application/pdf	etag:%22878485e1778cd91:0%22	http://www.vrlgroup.in/investor_download/Newspaper_Advertisement_Financial_Results_Q3_FY2022_23.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Newspaper_Advertisement_Financial_Results_Q3_FY2022_23.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:22:00	1287029/1287029	---M--	200	added ('OK')	application/pdf	etag:%222cc490bb919ad81:0%22	http://www.vrlgroup.in/investor_download/Q1_20221_23-board_meeting_advertisment.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_20221_23-board_meeting_advertisment.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:27:50	3617405/3617405	---M--	200	added ('OK')	application/pdf	etag:%220b2569c3cadd81:0%22	http://www.vrlgroup.in/investor_download/Q1_2022_23-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2022_23-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:28:02	3501838/3501838	---M--	200	added ('OK')	application/pdf	etag:%22481fb5e7e72d81:0%22	http://www.vrlgroup.in/investor_download/Q4_2021_22-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2021_22-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:28:49	5821545/5821545	---M--	200	added ('OK')	application/pdf	etag:%2293c7d4b4a2f8d81:0%22	http://www.vrlgroup.in/investor_download/Q2_2022_23-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2022_23-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:29:35	571709/571709	---M--	200	added ('OK')	application/pdf	etag:%22c4f98918e58cd71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:30:29	3140184/3140184	---M--	200	added ('OK')	application/pdf	etag:%22e41eb9e1ba18d81:0%22	http://www.vrlgroup.in/investor_download/Q3_2021_22-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q3_2021_22-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:31:13	599171/599171	---M--	200	added ('OK')	application/pdf	etag:%22dffdc135fb60d71:0%22	http://www.vrlgroup.in/investor_download/Q4_2020_21-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2020_21-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:31:13	274321/274321	---M--	200	added ('OK')	application/pdf	etag:%228c2dedc63c58d71:0%22	http://www.vrlgroup.in/investor_download/Q4_2020_21-board_meeting_advertisment.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2020_21-board_meeting_advertisment.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:31:58	268388/268388	---M--	200	added ('OK')	application/pdf	etag:%221ce081aa3bf5d61:0%22	http://www.vrlgroup.in/investor_download/Q3_2020_21-board_meeting_advertisment.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q3_2020_21-board_meeting_advertisment.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:32:47	583365/583365	---M--	200	added ('OK')	application/pdf	etag:%2229a5309bc2fdd61:0%22	http://www.vrlgroup.in/investor_download/Q3_2020_21-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q3_2020_21-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:33:31	263199/263199	---M--	200	added ('OK')	application/pdf	etag:%22e3783692d5add61:0%22	http://www.vrlgroup.in/investor_download/Q2_2020_21-board_meeting_advertisment.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2020_21-board_meeting_advertisment.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:33:31	576393/576393	---M--	200	added ('OK')	application/pdf	etag:%22a98467ecc8b4d61:0%22	http://www.vrlgroup.in/investor_download/Q2_2020_21-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2020_21-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:33:50	111332/111332	---M--	200	added ('OK')	application/pdf	etag:%226f3157d5dc6bd61:0%22	http://www.vrlgroup.in/investor_download/Q1_2020_20-board_meeting_advertisment.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2020_20-board_meeting_advertisment.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:34:05	210451/210451	---M--	200	added ('OK')	application/pdf	etag:%2290f0a578ca79d61:0%22	http://www.vrlgroup.in/investor_download/Q1_2020_21-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2020_21-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:34:36	2143914/2143914	---M--	200	added ('OK')	application/pdf	etag:%22fe8cfe2479d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-board_meeting_advertisment.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-board_meeting_advertisment.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:34:47	48642/48642	---M--	200	added ('OK')	application/pdf	etag:%220d8a626e9aad81:0%22	http://www.vrlgroup.in/investor_download/Summary%20of%20CSR%20Annual%20Project%20Plan-2022-23.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Summary%20of%20CSR%20Annual%20Project%20Plan-2022-23.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=CSR_Annual_Action_Plan)
22:35:19	461369/461369	---M--	200	added ('OK')	application/pdf	etag:%228bcd86137f9bd91:0%22	http://www.vrlgroup.in/investor_download/Summary%20of%20CSR%20Annual%20Project%20Plan-2023-24.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Summary%20of%20CSR%20Annual%20Project%20Plan-2023-24.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=CSR_Annual_Action_Plan)
22:35:24	226004/226004	---M--	200	added ('OK')	application/pdf	etag:%22acc1c2b6fa14d81:0%22	http://www.vrlgroup.in/investor_download/Summary%20of%20CSR%20Annual%20Project%20Plan-2021-22.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Summary%20of%20CSR%20Annual%20Project%20Plan-2021-22.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=CSR_Annual_Action_Plan)
22:35:30	627620/627620	---M--	200	added ('OK')	application/pdf	etag:%22ae56dcf61f5fd61:0%22	http://www.vrlgroup.in/investor_download/2020_21_ad_Agm_notice.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2020_21_ad_Agm_notice.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:36:24	1764189/1764189	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%2225a24eaecbedd81:0%22	http://www.vrlgroup.in/investor_download/Postal_Ballots_Voting_Results.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Postal_Ballots_Voting_Results.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:39:19	3538418/3538418	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22bfa9df4fc7c9d91:0%22	http://www.vrlgroup.in/investor_download/Outcome_of_the_40th_Annual_General_Meeting_Voting_Results_and_Scrutinizers_Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Outcome_of_the_40th_Annual_General_Meeting_Voting_Results_and_Scrutinizers_Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:40:15	4134158/4134158	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%222e2d8b4df99dd61:0%22	http://www.vrlgroup.in/investor_download/Annual_Return_2019_20.pdf?a=123	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Annual_Return_2019_20a045.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=annual_return)
22:42:06	1029227/1029227	---M--	200	added ('OK')	application/pdf	etag:%22ff9f6741f998d81:0%22	http://www.vrlgroup.in/investor_download/2022_21_AGM_NOTICE.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2022_21_AGM_NOTICE.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:42:11	5347035/5347035	---M--	200	added ('OK')	application/pdf	etag:%229d363fbadcfd71:0%22	http://www.vrlgroup.in/investor_download/Q2_2021_22-result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2021_22-result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
22:45:37	1288491/1288491	---M--	200	added ('OK')	application/pdf	etag:%226c1f20277875d71:0%22	http://www.vrlgroup.in/investor_download/2021_22_AGM_NOTICE.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2021_22_AGM_NOTICE.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:45:44	3620441/3620441	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%220169f263dadd81:0%22	http://www.vrlgroup.in/investor_download/2022_23_AGM_OUTCOME.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2022_23_AGM_OUTCOME.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:46:03	2148829/2148829	---M--	200	added ('OK')	application/pdf	etag:%226a8df7fefd8bd71:0%22	http://www.vrlgroup.in/investor_download/2021_22_AGM_OUTCOME.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2021_22_AGM_OUTCOME.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:49:21	1386171/1386171	---M--	200	added ('OK')	application/pdf	etag:%229623c51c45cd61:0%22	http://www.vrlgroup.in/investor_download/2020_21_AGM_NOTICE.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2020_21_AGM_NOTICE.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:51:59	2318045/2318045	---M--	200	added ('OK')	application/pdf	etag:%22ad77a8a985ded51:0%22	http://www.vrlgroup.in/investor_download/2019_20_q3_Boarding_metting_outcome.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2019_20_q3_Boarding_metting_outcome.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:54:30	925844/925844	---M--	200	added ('OK')	application/pdf	etag:%22c848fe6b833d41:0%22	http://www.vrlgroup.in/investor_download/2018_19_AGM_OUTCOME.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2018_19_AGM_OUTCOME.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:56:52	5448258/5448258	---M--	200	added ('OK')	application/pdf	etag:%22ec26824ed375d61:0%22	http://www.vrlgroup.in/investor_download/2020_21_AGM_OUTCOME.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2020_21_AGM_OUTCOME.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
22:58:13	490321/490321	---M--	200	added ('OK')	application/pdf	etag:%22a28c192b8f1ed41:0%22	http://www.vrlgroup.in/investor_download/2018_19_AGM_NOTICE.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2018_19_AGM_NOTICE.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:02:35	4904711/4904711	---M--	200	added ('OK')	application/pdf	etag:%22a8fea9ece73dd51:0%22	http://www.vrlgroup.in/investor_download/2019_20_AGM_NOTICE.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2019_20_AGM_NOTICE.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:02:36	1616865/1616865	---M--	200	added ('OK')	application/pdf	etag:%22662199b1f19bd31:0%22	http://www.vrlgroup.in/investor_download/Q3_2017_18_voting_results.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q3_2017_18_voting_results.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:03:25	3302473/3302473	---M--	200	added ('OK')	application/pdf	etag:%221cd2d59b833d41:0%22	http://www.vrlgroup.in/investor_download/2018_19_AGM_VOTING_RESULT.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2018_19_AGM_VOTING_RESULT.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:04:57	872227/872227	---M--	200	added ('OK')	application/pdf	etag:%2201183c7dfdd31:0%22	http://www.vrlgroup.in/investor_download/2017_18_AGM_OUTCOME.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_AGM_OUTCOME.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:05:05	612894/612894	---M--	200	added ('OK')	application/pdf	etag:%2273d3eec4f7d21:0%22	http://www.vrlgroup.in/investor_download/2017_18_E_VOTING_INSTRUCTION.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_E_VOTING_INSTRUCTION.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:05:44	288689/288689	---M--	200	added ('OK')	application/pdf	etag:%228c1b1b10c4f7d21:0%22	http://www.vrlgroup.in/investor_download/2017_18_AGM_NOTICE.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_AGM_NOTICE.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:07:26	868967/868967	---M--	200	added ('OK')	application/pdf	etag:%2266854729c617d21:0%22	http://www.vrlgroup.in/investor_download/2016_17_AGM_OUTCOME.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_AGM_OUTCOME.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:09:02	1940840/1940840	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22816de5cf15cfd71:0%22	http://www.vrlgroup.in/investor_download/2021_22_q2.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2021_22_q2.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:09:26	768140/768140	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22b34e423642bfd71:0%22	http://www.vrlgroup.in/investor_download/Q2_2021_22%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2021_22%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:09:33	349609/349609	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%224113473642bfd71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_12_10_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_12_10_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:09:55	315922/315922	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%221c81065c1b5d71:0%22	http://www.vrlgroup.in/investor_download/Q2_2021_22_trading_window.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2021_22_trading_window.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:10:49	311532/311532	---M--	200	added ('OK')	application/pdf	etag:%22922f1765c1b5d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22_Revision%20in%20Rating.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22_Revision%20in%20Rating.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:11:38	3363031/3363031	---M--	200	added ('OK')	application/pdf	etag:%2280a71bc8dfdd31:0%22	http://www.vrlgroup.in/investor_download/2017_18_AGM_VOTING_RESULT.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_AGM_VOTING_RESULT.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:11:46	349872/349872	---M--	200	added ('OK')	application/pdf	etag:%222bc87165c1b5d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_29_09_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_29_09_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:12:10	2394637/2394637	---M--	200	added ('OK')	application/pdf	etag:%22953ff728c617d21:0%22	http://www.vrlgroup.in/investor_download/2016_17_AGM_VOTING_RESULT.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_AGM_VOTING_RESULT.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
23:12:17	237777/237777	---M--	200	added ('OK')	application/pdf	etag:%22168f3865c1b5d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_23_09_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_23_09_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:12:35	296810/296810	---M--	200	added ('OK')	application/pdf	etag:%22654eb965c1b5d71:0%22	http://www.vrlgroup.in/investor_download/ClarificationtoStockExchange23092021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/ClarificationtoStockExchange23092021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:12:49	242314/242314	---M--	200	added ('OK')	application/pdf	etag:%22a9a6d2d471afd71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_22_09_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_22_09_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:13:18	376395/376395	---M--	200	added ('OK')	application/pdf	etag:%2207bdb1cc0aad71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_17_09_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_17_09_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:13:40	402458/402458	---M--	200	added ('OK')	application/pdf	etag:%22812bb1dc0aad71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_15_09_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_15_09_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:14:00	253634/253634	---M--	200	added ('OK')	application/pdf	etag:%22e449ddeeba3d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_02_09_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_02_09_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:14:31	189436/189436	---M--	200	added ('OK')	application/pdf	etag:%228ba81488478bd71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_09_08_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_09_08_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:15:10	240265/240265	---M--	200	added ('OK')	application/pdf	etag:%22629ab2d51f7ad71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_15_07_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_15_07_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:15:18	919473/919473	---M--	200	added ('OK')	application/pdf	etag:%22e2e7daeeba3d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_04_09_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_04_09_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:15:43	152374/152374	---M--	200	added ('OK')	application/pdf	etag:%2222b219f52479d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22_Investors%20grievance%20report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22_Investors%20grievance%20report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:15:49	241630/241630	---M--	200	added ('OK')	application/pdf	etag:%22dd255cf62479d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_09_07_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22-conf_call_09_07_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:17:32	650789/650789	---M--	200	added ('OK')	application/pdf	etag:%22f77cb5f82479d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:17:44	1516064/1516064	---M--	200	added ('OK')	application/pdf	etag:%225aebcffdfd8bd71:0%22	http://www.vrlgroup.in/investor_download/2021_22_q1.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2021_22_q1.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:17:59	140965/140965	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22fd425bf56866d71:0%22	http://www.vrlgroup.in/investor_download/Q4_2020_21-conf_call_21_06_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2020_21-conf_call_21_06_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:18:24	148249/148249	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22564e2f56866d71:0%22	http://www.vrlgroup.in/investor_download/Q4_2020_21-conf_call_18_06_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2020_21-conf_call_18_06_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:18:45	1437565/1437565	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22697021fd2479d71:0%22	http://www.vrlgroup.in/investor_download/Q1_2021_22_party_transaction.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2021_22_party_transaction.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:19:05	249949/249949	---M--	200	added ('OK')	application/pdf	etag:%22737d7f46866d71:0%22	http://www.vrlgroup.in/investor_download/Q4_2020_21-conf_call_16_06_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2020_21-conf_call_16_06_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
23:19:11	158153/158153	---M--	200	added ('OK')	application/pdf	etag:%226cf623f56866d71:0%22	http://www.vrlgroup.in/investor_download/Q4_2020_21-conf_call_15_06_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2020_21-conf_call_15_06_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
